0001766	273	2262
0001767	447	2922
0001768	774	2214
0001769	1053	2505
0001771	237	504
0001772	669	6609
0001773	1518	2835
0001774	393	1218
0001775	237	1419
0001776	1050	2217
0001777	1056	1806
0001779	231	768
0001780	573	1332
0001781	573	1542
0001783	1119	3204
0001784	624	2289
0001785	525	1638
0001787	276	1176
0001788	378	3993
0001789	363	1134
0001790	324	804
0001791	345	2082
0001792	327	4851
0001793	138	1410
0001794	726	1701
0001796	309	915
0001797	180	1353
0001798	498	1332
0001799	1047	1476
0001800	981	4305
0001801	312	810
0001802	600	1401
0001803	342	636
0001804	162	1314
0001805	372	1248
0001806	1026	1998
0001807	570	1830
0001808	186	1926
0001809	138	4233
0001810	99	1236
0001811	546	1020
0001813	1374	1944
0001814	1377	3537
0001815	465	918
0001816	612	1986
0001817	522	2079
0001818	1083	1365
0001819	681	1434
0001820	375	4338
0001821	363	8310
0001822	423	3933
0001823	189	2526
0001824	732	1116
0001826	159	1347
0001828	702	1944
0001829	195	1035
0001830	426	1875
0001831	498	2964
0001832	192	3681
0001834	246	462
0001835	270	831
0001836	198	1020
0001837	1068	1890
0001838	789	1437
0001839	558	1026
0001840	1245	2328
0001841	285	4185
0001842	1215	1647
0001843	369	1722
0001844	321	801
0001845	1371	2025
0001846	444	1662
0001847	174	909
0001848	834	2106
0001849	204	1434
0001850	1077	2409
0001851	819	2928
0001852	417	2562
0001853	552	927
0001854	165	846
0001855	228	1842
0001856	210	2046
0001857	114	1827
0001858	249	588
0001859	318	3087
0001860	366	1725
0001861	459	3300
0001862	192	612
0001863	195	1014
0001864	711	957
0001866	594	1662
0001867	333	2106
0001868	195	906
0001869	195	1314
0001870	963	1779
0001871	420	1125
0001872	246	2727
0001873	1077	1890
0001874	222	582
0001875	264	867
0001876	321	813
0001877	267	1020
0001878	510	1590
0001879	234	1782
0001880	471	1257
0001881	183	819
0001882	816	2289
0001884	135	720
0001885	312	1776
0001886	873	3894
0001887	231	3525
0001889	438	1827
0001890	1113	2922
0001892	558	2703
0001893	1389	1740
0001895	279	843
0001896	339	957
0001897	474	1716
0001898	435	1074
0001899	126	1155
0001901	693	2118
0001902	2067	6027
0001903	312	1164
0001904	252	3774
0001905	198	1359
0001906	357	1368
0001907	216	1122
0001908	633	1125
0001909	732	2430
0001910	672	2742
0001911	1503	2724
0001912	888	2628
0001913	654	4515
0001914	480	1140
0001916	756	1464
0001917	204	1326
0001918	297	3756
0001920	228	1272
0001921	561	2232
0001922	552	2271
0001923	915	1668
0001924	198	735
0001925	390	726
0001926	225	2892
0001927	237	795
0001928	351	2019
0001929	456	1029
0001930	201	5739
0001931	291	5625
0001932	144	1056
0001933	906	1479
0001934	408	2697
0001935	594	3180
0001936	438	2739
0001943	135	894
0001944	444	696
0001945	1209	1761
0001946	447	1764
0001947	486	1176
0001948	246	792
0001949	375	2583
0001950	411	1470
0001951	288	1854
0001953	693	5475
0001954	510	807
0001955	201	2139
0001956	546	2247
0001957	414	1164
0001958	381	1554
0001959	606	1284
0001960	429	2112
0001961	276	1596
0001962	378	699
0001963	201	1677
0001964	330	564
0001965	282	2259
0001966	387	1116
0001967	270	1074
0001968	306	2637
0001969	495	1539
0001970	291	888
0001971	123	972
0001972	1362	1788
0001973	750	963
0001974	639	3111
0001975	351	3075
0001976	315	564
0001977	681	2025
0001978	186	2079
0001979	423	795
0001980	192	582
0001981	294	738
0001982	714	2427
0001984	264	903
0001985	1488	2157
0001986	438	3978
0001987	702	2640
0001988	573	1281
0001989	1758	3333
0001990	291	861
0001991	744	1965
0001992	276	705
0001993	1563	2133
0001994	408	903
0001995	138	663
0001996	324	1467
0001997	513	2676
0001998	1191	2778
0001999	570	3183
0002000	804	1485
0002001	273	1680
0002002	189	4572
0002003	213	2046
0002004	369	2796
0002006	666	6501
0002008	333	885
0002009	327	1485
0002010	90	3147
0002012	387	1062
0002013	225	1083
0002014	642	1143
0002015	270	534
0002016	174	2334
0002017	699	1962
0002018	213	906
0002019	738	2883
0002021	375	1482
0002022	171	1671
0002023	255	1020
0002024	627	2082
0002025	414	1251
0002026	225	2823
0002027	363	1812
0002028	498	1524
0002029	231	726
0002030	474	1128
0002031	222	2046
0002032	828	2043
0002033	1431	2358
0002034	450	981
0002035	486	2226
0002036	777	1206
0002037	363	660
0002038	807	1524
0002039	414	3561
0002040	303	1425
0002041	312	588
0002042	867	1929
0002043	432	2478
0002044	258	16308
0002045	792	2190
0002047	498	1026
0002048	438	912
0002049	1353	2127
0002050	720	1014
0002051	321	858
0002052	519	2055
0002053	216	4704
0002054	342	1587
0002055	267	690
0002056	336	906
0002057	1050	2559
0002058	321	1668
0002060	366	1779
0002061	375	1290
0002062	912	3897
0002063	1014	1698
0002065	150	5382
0002067	273	411
0002068	762	2730
0002073	171	1584
0002075	582	1851
0002076	663	1374
0002077	243	2454
0002078	252	1413
0002079	1083	2013
0002080	384	1908
0002081	1272	2232
0002082	414	987
0002083	510	921
0002084	480	1110
0002085	231	2253
0002086	465	921
0002087	774	1401
0002088	339	960
0002089	273	1089
0002090	333	1005
0002091	579	1887
0002093	288	1626
0002094	267	744
0002095	471	2403
0002096	645	3072
0002097	339	1107
0002098	270	2529
0002099	342	1656
0002100	186	984
0002101	498	1743
0002102	135	672
0002103	567	2901
0002104	450	1287
0002105	552	1224
0002106	504	1497
0002107	546	1614
0002108	987	1569
0002109	216	996
0002110	381	2949
0002111	597	4698
0002112	1173	2001
0002113	678	2430
0002114	771	1488
0002115	258	1161
0002116	339	738
0002117	375	2037
0002118	1830	2280
0002119	303	3885
0002120	1047	1836
0002121	576	1359
0002122	828	2076
0002123	552	3255
0002124	687	2877
0002125	423	2484
0002126	627	1425
0002127	486	2376
0002128	546	5634
0002129	492	2799
0002130	870	1335
0002131	1680	5706
0002132	963	1284
0002133	681	1377
0002134	318	2133
0002135	414	825
0002136	1230	2427
0002137	498	1347
0002138	930	1512
0002139	1125	1467
0002140	477	1353
0002141	876	5772
0002142	291	1050
0002143	255	2097
0002144	153	783
0002145	216	1158
0002146	378	1089
0002147	378	1515
0002148	462	636
0002149	1449	2424
0002150	228	9744
0002151	279	1179
0002152	249	963
0002153	516	1521
0002154	345	630
0002155	483	2511
0002156	729	1437
0002157	996	5289
0002158	216	867
0002159	480	3585
0002160	207	471
0002161	477	1026
0002162	357	591
0002163	645	4389
0002164	225	3162
0002165	408	1455
0002166	150	1131
0002167	258	4116
0002168	249	558
0002169	378	2412
0002170	204	1131
0002171	399	492
0002172	246	1269
0002173	738	1488
0002175	462	1356
0002176	1200	2772
0002177	438	894
0002178	825	1410
0002179	1188	1815
0002180	1152	9003
0002181	207	3036
0002182	519	2196
0002183	342	564
0002184	375	1839
0002185	912	1962
0002186	339	1029
0002187	636	1032
0002188	378	852
0002189	306	1860
0002190	411	2403
0002191	450	1959
0002192	1734	2808
0002193	198	3339
0002194	588	1380
0002197	549	3951
0002198	282	1026
0002199	189	684
0002200	558	2940
0002201	426	1395
0002202	246	1128
0002203	276	2139
0002204	1017	3588
0002205	444	1746
0002208	372	4605
0002209	78	2718
0002211	621	2904
0002212	561	1371
0002213	909	2889
0002214	369	1194
0002215	369	2118
0002216	354	2091
0002217	237	417
0002218	111	2544
0002220	819	1761
0002221	258	519
0002222	477	1347
0002223	378	1377
0002224	306	1515
0002225	2007	2451
0002226	255	1422
0002227	1506	1962
0002228	582	3393
0002229	1527	5301
0002230	645	2034
0002231	282	1200
0002232	279	840
0002233	576	1953
0002234	570	1173
0002235	333	2571
0002236	525	2130
0002237	1074	1821
0002238	213	501
0002239	222	2940
0002240	321	1794
0002241	342	2541
0002242	237	741
0002243	204	1380
0002244	396	876
0002245	204	4197
0002246	477	3393
0002247	234	489
0002248	582	2352
0002249	504	834
0002250	822	1404
0002251	1215	3261
0002253	756	2019
0002256	1329	2262
0002257	258	3906
0002258	312	1014
0002259	279	1212
0002260	330	1659
0002261	633	1704
0002262	582	1515
0002265	141	708
0002266	240	789
0002267	372	2367
0002268	828	7965
0002270	225	4497
0002271	522	2805
0002272	783	4971
0002273	558	2769
0002274	177	1428
0002275	474	1353
0002276	1137	1797
0002277	231	582
0002278	429	1293
0002279	327	2085
0002280	588	1185
0002281	1056	1614
0002282	363	1824
0002283	492	942
0002284	405	1695
0002285	198	684
0002286	672	1731
0002287	396	1431
0002288	765	1986
0002290	456	2850
0002291	375	1185
0002292	1638	2535
0002294	486	1647
0002295	204	1926
0002296	195	993
0002297	246	795
0002298	435	2019
0002299	411	1992
0002300	198	816
0002301	282	897
0002302	180	2109
0002303	270	1773
0002304	261	1059
0002305	177	9552
0002306	417	750
0002307	831	1596
0002309	219	1464
0002310	324	1305
0002311	180	1167
0002312	405	1341
0002313	252	1500
0002314	741	1314
0002315	525	1899
0002316	381	4440
0002317	2106	3522
0002318	213	3417
0002319	825	2331
0002321	198	957
0002322	468	1674
0002324	1131	2226
0002328	174	3123
0002330	327	1593
0002331	390	2418
0002332	264	636
0002333	1068	4065
0002334	1121	4236
0002335	708	4035
0002336	282	3576
0002337	300	1020
0002338	558	1716
0002339	468	1854
0002340	183	3789
0002341	216	561
0002342	492	2517
0002344	441	2160
0002345	1143	1782
0002346	414	2052
0002347	252	1017
0002348	597	1119
0002349	141	552
0002350	339	3861
0002351	696	984
0002352	825	1488
0002353	3237	6522
0002354	375	909
0002355	1125	1950
0002356	699	1242
0002358	819	1518
0002359	186	1518
0002360	651	1383
0002361	261	1986
0002362	372	504
0002363	222	2049
0002364	243	798
0002365	717	1398
0002366	318	1557
0002367	177	2301
0002368	207	2604
0002369	354	3186
0002370	63	1161
0002371	516	1563
0002372	333	1434
0002373	174	492
0002374	285	3171
0002375	489	1950
0002376	378	1377
0002377	135	2067
0002378	282	1476
0002380	345	1446
0002381	573	1050
0002382	441	1467
0002383	858	1782
0002384	282	3537
0002385	405	1014
0002386	579	879
0002387	396	1869
0002388	351	420
0002389	480	4023
0002390	246	2286
0002392	174	528
0002393	219	987
0002394	1623	2214
0002395	1053	1725
0002396	837	2232
0002397	381	1356
0002398	411	2448
0002399	222	1050
0002400	300	3627
0002401	249	1194
0002402	327	1236
0002404	351	585
0002405	540	759
0002406	870	2082
0002407	291	1668
0002408	114	3195
0002409	318	1263
0002410	978	1755
0002411	531	3105
0002413	228	759
0002414	351	11535
0002415	228	1119
0002416	132	2052
0002417	207	1257
0002418	240	1359
0002419	807	1854
0002420	375	1314
0002421	894	3174
0002422	375	1107
0002423	894	5025
0002426	228	837
0002427	288	1332
0002428	177	1878
0002429	981	1062
0002430	459	1218
0002431	471	558
0002432	1023	3390
0002433	696	4932
0002434	981	2061
0002436	690	1071
0002437	249	2136
0002438	447	1230
0002439	204	1596
0002440	774	2697
0002441	207	1245
0002442	303	1983
0002443	1191	1386
0002444	537	1170
0002445	405	1047
0002446	399	975
0002447	393	750
0002448	342	978
0002449	237	1089
0002450	315	921
0002451	456	1110
0002452	240	420
0002453	321	1857
0002454	717	1575
0002456	678	1113
0002457	369	4164
0002458	159	1149
0002461	480	1593
0002462	423	20964
0002463	363	1794
0002464	297	2709
0002465	558	855
0002466	213	2043
0002467	903	2778
0002468	603	1179
0002469	543	3210
0002470	252	1551
0002471	1344	2043
0002472	501	2586
0002473	270	1224
0002474	279	2337
0002475	519	2286
0002476	915	1347
0002477	267	1179
0002478	321	1371
0002479	1158	2319
0002480	1701	2481
0002482	834	3765
0002483	309	1920
0002484	177	702
0002485	246	3336
0002486	591	969
0002487	324	2196
0002488	1827	9093
0002489	291	726
0002490	879	1998
0002491	750	2382
0002492	972	2004
0002493	936	1653
0002494	249	1689
0002495	640	1926
0002496	396	804
0002497	399	1380
0002498	414	3087
0002500	315	3945
0002501	414	1302
0002502	180	1020
0002503	330	1053
0002505	528	1260
0002506	339	3240
0002507	186	645
0002508	774	1347
0002509	846	2304
0002510	858	1191
0002511	213	906
0002512	378	4527
0002514	252	1101
0002515	1554	3819
0002516	411	1902
0002518	1170	1995
0002519	309	1347
0002520	243	1014
0002521	471	750
0002522	924	1197
0002523	591	1344
0002524	519	1668
0002525	627	3975
0002526	618	2100
0002527	156	1722
0002529	261	1350
0002530	516	1890
0002531	369	1944
0002532	270	1788
0002533	726	1635
0002534	669	2640
0002536	564	1185
0002537	561	3120
0002538	1473	2280
0002541	1038	2322
0002542	993	1386
0002544	399	1137
0002545	309	531
0002546	645	1854
0002548	237	1275
0002549	270	687
0002550	336	945
0002551	226	3735
0002553	885	2163
0002554	258	828
0002555	207	3408
0002556	273	3879
0002558	153	1329
0002560	675	1296
0002561	321	1170
0002562	993	1998
0002564	1314	2094
0002565	333	681
0002566	948	2133
0002568	351	579
0002569	390	1083
0002571	219	2955
0002572	1320	2994
0002573	489	1032
0002574	909	4254
0002575	228	990
0002576	354	1863
0002577	1008	1608
0002578	765	1839
0002579	831	2433
0002580	1647	2235
0002581	534	933
0002582	204	4032
0002583	360	1344
0002584	2142	5922
0002586	321	2901
0002587	213	930
0002588	183	1080
0002589	291	4893
0002590	117	972
0002591	813	3048
0002593	1113	1614
0002594	1062	2454
0002595	117	4137
0002596	357	1158
0002597	147	888
0002598	711	1287
0002599	660	2151
0002600	150	2904
0002601	315	459
0002602	531	858
0002603	390	912
0002604	396	1275
0002606	318	1410
0002607	453	1347
0002608	234	2481
0002609	468	1149
0002610	537	2448
0002611	198	1020
0002612	282	2847
0002613	159	855
0002614	381	1392
0002615	765	2616
0002616	243	489
0002617	288	1692
0002618	423	1110
0002620	510	1380
0002623	495	1326
0002624	180	2082
0002625	234	870
0002626	414	561
0002627	396	894
0002628	231	7209
0002629	873	1977
0002630	294	1032
0002631	150	675
0002632	384	1329
0002633	216	1647
0002634	789	1998
0002635	315	1002
0002636	294	2730
0002638	141	1608
0002639	330	1248
0002640	273	1668
0002641	180	1077
0002642	267	2979
0002643	378	1320
0002644	300	3078
0002645	264	912
0002646	321	678
0002647	1371	2493
0002648	210	840
0002649	360	5193
0002650	228	1266
0002651	291	2181
0002652	453	3480
0002653	675	1905
0002654	498	2763
0002655	291	2340
0002656	306	1368
0002657	315	909
0002658	546	1134
0002659	321	4911
0002660	768	2130
0002661	531	1284
0002662	255	1161
0002664	504	1350
0002665	645	1071
0002666	666	1035
0002667	726	2205
0002668	195	2793
0002669	1149	1695
0002670	1125	2100
0002671	1023	2019
0002672	249	2334
0002673	399	1251
0002674	396	2250
0002676	339	2043
0002678	852	1455
0002679	222	4737
0002680	438	1788
0002681	345	735
0002683	282	1620
0002684	405	864
0002685	408	1083
0002686	537	1695
0002688	414	735
0002689	210	1416
0002690	288	1488
0002691	492	1323
0002692	357	2100
0002693	315	1734
0002694	894	1821
0002695	153	1995
0002696	267	1359
0002697	123	1515
0002698	738	999
0002699	873	1269
0002700	915	1827
0002701	330	1806
0002702	258	1626
0002703	603	2925
0002704	1131	1611
0002705	324	807
0002706	249	3909
0002707	786	1593
0002708	1179	2649
0002709	339	1524
0002710	264	1347
0002711	417	1140
0002712	132	786
0002713	282	687
0002714	189	2592
0002715	75	549
0002716	366	558
0002717	792	1587
0002718	591	876
0002719	465	3552
0002720	162	6720
0002721	207	2400
0002722	699	2883
0002723	216	4476
0002724	654	2220
0002725	309	2157
0002726	585	2931
0002727	492	1179
0002728	1002	1401
0002729	348	2595
0002730	204	1356
0002731	291	1758
0002732	726	1224
0002733	504	966
0002734	261	1482
0002735	825	2394
0002736	1098	1908
0002737	624	1608
0002738	378	807
0002739	1389	1875
0002740	396	2340
0002741	1872	3216
0002742	393	3738
0002743	177	531
0002744	1215	1605
0002745	366	567
0002746	168	648
0002747	891	2226
0002748	657	1245
0002749	296	2028
0002751	552	1803
0002752	180	447
0002753	627	2766
0002754	1041	5739
0002755	753	1338
0002756	552	1278
0002757	408	1122
0002758	303	1314
0002759	888	1419
0002760	372	1071
0002761	291	1197
0002763	261	2451
0002764	387	807
0002765	900	1308
0002766	378	4968
0002767	123	1758
0002768	120	603
0002769	411	1200
0002770	828	1500
0002772	558	11739
0002774	312	5046
0002776	414	972
0002777	654	1599
0002779	1260	1962
0002780	270	912
0002781	258	846
0002784	144	5358
0002788	402	2460
0002789	210	591
0002790	1233	2175
0002791	321	1698
0002792	537	2403
0002794	429	1227
0002795	339	705
0002796	648	3525
0002797	183	513
0002798	276	2031
0002799	246	2238
0002800	366	1488
0002801	384	1206
0002802	354	1497
0002803	408	1788
0002804	885	1266
0002805	186	2475
0002806	405	2745
0002807	195	639
0002808	225	2907
0002809	327	807
0002810	462	1473
0002811	390	825
0002812	462	642
0002813	474	1416
0002814	300	2124
0002815	381	933
0002817	678	2943
0002818	228	3816
0002819	330	3240
0002820	417	1629
0002821	420	1800
0002822	1113	1959
0002824	585	1407
0002825	282	1266
0002826	675	2085
0002827	534	1830
0002828	360	1578
0002829	318	1755
0002830	228	1167
0002831	192	693
0002832	162	1497
0002833	681	4590
0002834	756	1764
0002835	546	1350
0002836	1173	4065
0002837	582	1158
0002838	303	1326
0002839	429	1209
0002840	216	2016
0002841	531	3432
0002842	864	1926
0002843	204	525
0002844	714	4437
0002845	2358	3183
0002846	315	546
0002847	132	645
0002848	501	1824
0002850	1431	2844
0002851	1329	2877
0002853	747	5565
0002854	1323	2301
0002855	303	1371
0002856	828	1809
0002857	483	2466
0002858	1758	3021
0002859	1335	2313
0002860	498	909
0002861	1332	1434
0002862	210	714
0002863	198	2475
0002864	867	1257
0002867	459	1635
0002868	426	6081
0002869	891	2214
0002870	195	750
0002871	159	3609
0002872	531	987
0002873	204	1608
0002875	636	1719
0002876	705	1194
0002877	522	975
0002878	1509	2847
0002880	885	1713
0002881	141	2259
0002882	735	1488
0002883	270	1026
0002884	441	1848
0002885	306	1188
0002886	357	2076
0002887	219	714
0002888	666	1863
0002889	408	1986
0002890	453	555
0002891	171	2256
0002892	348	1050
0002893	525	1890
0002894	435	1047
0002895	483	2004
0002896	243	579
0002897	558	738
0002898	168	3090
0002899	291	1167
0002901	549	870
0002902	546	882
0002903	321	1188
0002904	219	726
0002905	774	5424
0002906	399	1914
0002907	366	1344
0002908	294	2922
0002909	333	2055
0002910	570	3090
0002911	510	1455
0002912	450	1320
0002914	435	3483
0002916	942	1545
0002917	309	1875
0002918	723	1137
0002919	528	735
0002920	132	1293
0002921	1305	1851
0002922	495	1494
0002923	489	1386
0002924	2811	3357
0002925	207	996
0002926	276	1113
0002927	327	1122
0002928	510	1092
0002929	882	1077
0002930	885	2853
0002931	186	831
0002932	519	3675
0002933	1293	1668
0002934	228	474
0002935	225	1155
0002936	840	1212
0002937	261	1602
0002938	1227	3021
0002939	822	1287
0002940	243	957
0002941	363	3234
0002942	753	921
0002943	297	1368
0002944	486	594
0002945	297	2409
0002946	642	2676
0002947	219	3201
0002948	420	2832
0002949	1257	1635
0002950	270	2658
0002957	258	1299
0002958	414	1251
0002967	576	2361
0002968	191	3816
0002969	471	948
0002970	543	2883
0002971	381	2052
0002972	696	1464
0002973	1005	3120
0002974	384	732
0002975	579	1164
0002976	237	675
0002977	1212	1728
0002978	468	1515
0002980	681	2826
0002982	423	3570
0002983	612	1737
0002984	1305	1599
0002985	1062	1554
0002986	588	2619
0002987	1263	1653
0002988	129	1353
0002989	375	1599
0002990	288	1461
0002991	234	789
0002992	267	1443
0002993	585	1623
0002994	447	5697
0002995	585	2439
0002996	1158	1395
0002997	378	1230
0002998	942	1710
0002999	699	1026
0003000	654	1389
0003001	201	2688
0003002	963	1479
0003003	474	2190
0003004	219	1416
0003005	666	1557
0003006	366	1701
0003007	1077	2427
0003008	855	2490
0003009	753	1488
0003010	261	1236
0003011	258	816
0003012	351	846
0003013	164	1236
0003015	450	1047
0003016	561	1206
0003017	351	918
0003018	645	2664
0003019	714	1479
0003020	297	1173
0003021	456	1080
0003022	897	2094
0003025	189	2595
0003026	381	1503
0003027	558	1809
0003028	522	1782
0003029	219	1017
0003030	231	2634
0003031	306	2781
0003032	285	828
0003033	528	2436
0003036	339	1353
0003037	297	738
0003038	324	1683
0003039	861	2424
0003040	720	1629
0003041	252	1245
0003042	723	2934
0003044	924	1452
0003045	345	1617
0003047	288	2673
0003048	290	1023
0003050	873	1800
0003051	339	6270
0003053	1740	3423
0003054	141	2073
0003055	207	3249
0003056	306	864
0003057	594	1602
0003058	444	1356
0003059	1434	8316
0003061	1137	3030
0003062	255	1578
0003063	213	5856
0003064	444	1407
0003065	312	1236
0003066	192	9240
0003067	264	900
0003068	441	639
0003069	240	804
0003070	2043	3177
0003072	897	1335
0003073	627	702
0003074	522	1923
0003075	747	1329
0003076	804	8643
0003077	435	1989
0003078	588	2391
0003080	531	1959
0003081	282	1443
0003083	795	1101
0003084	333	3447
0003085	231	2595
0003086	561	1599
0003087	1500	2349
0003088	1536	3231
0003089	519	966
0003090	297	2154
0003091	252	6672
0003092	657	1344
0003093	978	2313
0003094	1035	1569
0003096	528	1488
0003097	258	2424
0003098	798	1584
0003099	486	2058
0003100	270	1122
0003101	273	951
0003102	834	1416
0003103	945	1677
0003104	714	1155
0003105	393	1356
0003107	1011	1569
0003109	105	1011
0003110	891	2982
0003111	273	2109
0003112	594	2256
0003113	147	1977
0003114	519	822
0003115	315	1932
0003116	396	1212
0003117	1035	1458
0003118	1308	3696
0003119	189	1023
0003120	168	381
0003121	432	1071
0003122	636	2367
0003124	528	1560
0003125	186	4212
0003126	687	1191
0003127	399	2220
0003128	1782	5349
0003130	171	465
0003131	186	1929
0003134	180	2997
0003138	168	690
0003139	783	1257
0003140	318	1155
0003141	165	528
0003143	231	960
0003144	573	942
0003145	324	1518
0003147	1470	2796
0003148	141	966
0003149	693	1269
0003150	468	2637
0003151	849	2505
0003152	1263	5535
0003153	186	1545
0003154	753	2271
0003155	753	1704
0003156	543	2541
0003157	180	249
0003158	180	3798
0003159	162	3129
0003160	351	618
0003161	576	1494
0003162	177	1473
0003163	786	1353
0003164	297	2541
0003165	276	5793
0003166	1221	2148
0003167	348	2487
0003169	267	804
0003170	1443	1869
0003172	369	942
0003173	963	1662
0003174	663	999
0003175	363	3579
0003176	198	1251
0003177	282	3594
0003179	516	2865
0003180	366	1101
0003181	852	1071
0003182	222	3855
0003183	462	2940
0003184	318	1398
0003185	480	1188
0003186	408	1536
0003187	450	1413
0003188	261	3453
0003189	420	2004
0003190	378	942
0003191	264	1956
0003192	498	3615
0003193	204	1002
0003194	157	810
0003195	354	1452
0003196	363	702
0003198	1125	1740
0003199	498	2610
0003200	315	876
0003202	537	2061
0003203	1095	3345
0003204	456	4542
0003205	267	567
0003206	270	1323
0003207	732	1155
0003208	348	612
0003209	831	1980
0003210	210	4314
0003211	243	1023
0003212	360	1482
0003213	582	4062
0003214	1536	3078
0003216	348	1041
0003217	120	1467
0003218	357	801
0003219	1053	2034
0003220	438	1464
0003221	438	2034
0003222	252	720
0003223	264	1353
0003224	132	4617
0003225	1242	3423
0003226	510	1596
0003227	480	1293
0003228	528	3165
0003229	516	1605
0003230	219	4008
0003231	351	870
0003232	1476	2220
0003233	546	1011
0003234	357	1953
0003235	648	1665
0003236	324	1725
0003237	324	729
0003238	756	1518
0003239	831	1908
0003242	522	3600
0003243	156	2121
0003244	69	1518
0003246	1014	1689
0003247	474	867
0003248	390	1392
0003249	396	681
0003250	276	1095
0003251	915	1353
0003252	471	2931
0003253	555	2799
0003254	321	1887
0003255	363	1107
0003256	192	465
0003257	555	1935
0003258	165	1431
0003259	447	2088
0003260	399	3399
0003261	633	1542
0003263	537	1650
0003264	1167	2322
0003265	969	2058
0003266	366	2784
0003267	285	519
0003268	342	4389
0003269	915	1221
0003270	504	687
0003271	270	1164
0003273	420	1137
0003274	1200	1548
0003275	1116	2907
0003276	480	1680
0003277	1662	3915
0003278	888	4419
0003279	435	1071
0003280	378	1113
0003283	345	1182
0003285	909	1614
0003286	318	2160
0003287	1362	1911
0003288	186	501
0003289	165	2424
0003290	309	1020
0003291	321	1110
0003292	261	1356
0003293	357	1650
0003294	444	1509
0003295	144	3126
0003296	741	1941
0003297	312	3084
0003299	696	2676
0003300	1374	2901
0003301	474	2412
0003302	867	1524
0003303	726	1434
0003304	573	1074
0003305	354	7356
0003306	264	7686
0003307	615	642
0003308	231	1203
0003309	927	2037
0003310	684	2964
0003311	408	882
0003312	300	2241
0003313	1755	2349
0003314	417	837
0003315	402	5232
0003316	1173	1482
0003317	987	4596
0003318	729	2748
0003320	387	1743
0003321	234	5301
0003322	849	1428
0003323	318	1488
0003324	222	1665
0003325	1401	3984
0003326	2658	3117
0003327	480	4605
0003328	1296	2547
0003329	273	618
0003330	771	3759
0003331	555	1479
0003332	168	3540
0003333	183	1614
0003334	72	789
0003335	252	981
0003336	642	1686
0003337	426	993
0003338	336	1797
0003339	1170	1968
0003340	342	2406
0003341	429	1215
0003342	186	483
0003343	564	3291
0003345	372	3255
0003348	381	1410
0003349	348	2073
0003350	384	1260
0003351	708	2433
0003352	1125	2190
0003353	1602	2349
0003354	897	2301
0003355	378	1551
0003356	213	840
0003357	1146	1737
0003358	609	1329
0003360	570	870
0003362	588	2136
0003363	294	1443
0003364	846	1656
0003365	297	1074
0003366	240	1212
0003367	561	1956
0003368	768	2721
0003369	1173	2424
0003370	423	1101
0003371	216	1065
0003372	792	4116
0003373	624	2448
0003374	489	2298
0003377	1098	1479
0003378	420	2106
0003381	204	3255
0003382	360	699
0003383	585	3375
0003384	648	1671
0003385	1782	3048
0003387	303	966
0003388	267	1773
0003389	363	1308
0003390	447	1218
0003391	147	3390
0003392	258	630
0003393	894	1542
0003394	897	2532
0003395	1032	2532
0003396	342	504
0003397	198	2142
0003398	1095	2433
0003400	405	1047
0003401	807	3165
0003402	1230	1551
0003403	84	2103
0003406	297	1551
0003407	390	2619
0003410	243	822
0003411	366	1986
0003412	417	1395
0003413	786	1605
0003414	588	2895
0003415	366	1890
0003416	1605	2580
0003417	429	1053
0003418	507	1485
0003419	240	2133
0003421	570	5196
0003422	444	720
0003423	270	669
0003424	846	2535
0003426	255	1071
0003427	588	5637
0003428	1035	2550
0003429	462	5295
0003430	477	1593
0003431	108	513
0003432	1359	3075
0003433	222	585
0003434	549	1791
0003435	486	1272
0003436	576	1479
0003437	318	1443
0003438	744	1035
0003439	357	2094
0003441	822	1716
0003442	1554	2262
0003443	231	1965
0003444	378	1704
0003445	324	741
0003446	1473	1779
0003447	207	939
0003448	150	1005
0003449	651	2304
0003450	333	2049
0003451	360	1164
0003452	672	2316
0003453	273	963
0003454	606	1482
0003456	324	1329
0003457	522	1317
0003459	981	2211
0003460	837	2985
0003461	420	3297
0003462	642	861
0003463	153	1389
0003466	348	921
0003468	189	957
0003469	159	639
0003470	414	1608
0003471	846	2127
0003472	489	2289
0003473	321	1230
0003474	225	522
0003475	381	933
0003476	852	1518
0003477	1833	4392
0003478	162	1740
0003479	2814	6732
0003480	456	747
0003481	648	948
0003482	435	771
0003483	576	2295
0003484	1134	3621
0003485	942	3150
0003486	663	1347
0003489	492	1155
0003490	294	1005
0003491	1254	3882
0003492	333	1611
0003493	1257	3003
0003494	1077	2442
0003495	783	1074
0003496	309	1731
0003498	1014	2298
0003499	183	2259
0003500	906	2103
0003501	165	4098
0003502	468	1134
0003503	720	855
0003504	747	2037
0003505	984	1806
0003506	258	1017
0003507	420	1266
0003508	1203	2400
0003509	606	1560
0003510	456	1005
0003511	429	714
0003512	255	2565
0003513	354	1170
0003514	1014	1443
0003516	348	10392
0003517	771	1413
0003518	609	2493
0003519	309	3276
0003520	1668	1932
0003521	324	2223
0003523	888	2214
0003524	186	1416
0003525	516	1272
0003526	279	423
0003527	1041	2289
0003528	573	996
0003529	219	4278
0003530	258	1269
0003531	294	345
0003532	2049	5718
0003533	573	1095
0003534	501	3123
0003535	156	3219
0003536	255	5670
0003537	468	3171
0003538	1230	2925
0003539	267	1227
0003541	891	1689
0003542	564	1107
0003543	387	819
0003544	372	840
